Team_A,Team_B,Probability,Elo_A,Elo_B,Elo_Diff,Warm_A,Warm_B,Koppen_A,Koppen_B,Climate_Zone_A,Climate_Zone_B,Is_Climate_Clash,Warm_Team,Cool_Team,Climate_Score_A,Climate_Score_B,Venue_Temp_C,Climate_Diff_Score,p_adjustment,Climate_Flag_Tier
Tunisia,Scotland,0.0007,1777.0,1857.0,-80.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Scotland,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Cape Verde,Norway,0.0007,1660.0,1994.0,-334.0,1,0,BWh,Dfc,Arid,Continental,1,Cape Verde,Norway,0.9,0.2,28.0,0.7,0.0224,Tier 3 (Weak)
South Africa,Germany,0.0007,1673.0,2032.0,-359.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Germany,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Jordan,Norway,0.0007,1766.0,1994.0,-228.0,1,0,BWh,Dfc,Arid,Continental,1,Jordan,Norway,0.9,0.2,28.0,0.7,0.0224,Tier 3 (Weak)
Algeria,Netherlands,0.0007,1885.0,2006.0,-121.0,1,0,BWh,Cfb,Arid,Temperate,1,Algeria,Netherlands,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Iraq,Netherlands,0.0007,1727.0,2006.0,-279.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Netherlands,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Mexico,Austria,0.0007,1957.0,1929.0,28.0,1,0,BSh,Dfb,Arid,Continental,1,Mexico,Austria,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Iraq,England,0.0007,1727.0,2083.0,-356.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,England,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Colombia,Sweden,0.0007,2083.0,1793.0,290.0,1,0,Af,Dfc,Tropical,Continental,1,Colombia,Sweden,1.0,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Egypt,Austria,0.0007,1818.0,1929.0,-111.0,1,0,BWh,Dfb,Arid,Continental,1,Egypt,Austria,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Argentina,Croatia,0.0007,2190.0,1979.0,211.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,Croatia,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Uruguay,Switzerland,0.0007,1986.0,1990.0,-4.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Switzerland,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Jordan,Germany,0.0007,1766.0,2032.0,-266.0,1,0,BWh,Cfb,Arid,Temperate,1,Jordan,Germany,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Japan,Austria,0.0007,2008.0,1929.0,79.0,1,0,Cfa,Dfb,Temperate,Continental,1,Japan,Austria,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Panama,New Zealand,0.0007,1831.0,1710.0,121.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,New Zealand,1.0,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Algeria,South Korea,0.0007,1885.0,1895.0,-10.0,1,0,BWh,Dwa,Arid,Continental,1,Algeria,South Korea,0.9,0.2,28.5,0.7125,0.0228,Tier 3 (Weak)
Algeria,Scotland,0.0007,1885.0,1857.0,28.0,1,0,BWh,Cfb,Arid,Temperate,1,Algeria,Scotland,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Mexico,Netherlands,0.0007,1957.0,2006.0,-49.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Netherlands,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Jordan,Germany,0.0007,1766.0,2032.0,-266.0,1,0,BWh,Cfb,Arid,Temperate,1,Jordan,Germany,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Australia,Norway,0.0007,1891.0,1994.0,-103.0,1,0,BWh,Dfc,Arid,Continental,1,Australia,Norway,0.9,0.2,28.5,0.7125,0.0228,Tier 3 (Weak)
Iran,Switzerland,0.0007,1893.0,1990.0,-97.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Switzerland,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Paraguay,Scotland,0.0007,1937.0,1857.0,80.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,Scotland,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Panama,Canada,0.0007,1831.0,1903.0,-72.0,1,0,Am,Dfc,Tropical,Continental,1,Panama,Canada,1.0,0.2,28.5,0.8143,0.0261,Tier 3 (Weak)
Uzbekistan,Netherlands,0.0007,1823.0,2006.0,-183.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Netherlands,0.4,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Ecuador,Czech Republic,0.0007,2033.0,1837.0,196.0,1,0,Af,Dfb,Tropical,Continental,1,Ecuador,Czech Republic,1.0,0.2,28.5,0.8143,0.0261,Tier 3 (Weak)
Egypt,Netherlands,0.0007,1818.0,2006.0,-188.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Netherlands,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Senegal,Belgium,0.0007,1933.0,2002.0,-69.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Belgium,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Spain,Austria,0.0007,2216.0,1929.0,287.0,1,0,Csa,Dfb,Temperate,Continental,1,Spain,Austria,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Turkey,Scotland,0.0007,1998.0,1857.0,141.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Scotland,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Canada,0.0007,1836.0,1903.0,-67.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Canada,1.0,0.2,25.4,0.7257,0.0232,Tier 3 (Weak)
Japan,Norway,0.0007,2008.0,1994.0,14.0,1,0,Cfa,Dfc,Temperate,Continental,1,Japan,Norway,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
United States,Netherlands,0.0007,1832.0,2006.0,-174.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,Netherlands,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Japan,Austria,0.0007,2008.0,1929.0,79.0,1,0,Cfa,Dfb,Temperate,Continental,1,Japan,Austria,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Brazil,England,0.0007,2081.0,2083.0,-2.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,England,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Uruguay,South Korea,0.0007,1986.0,1895.0,91.0,1,0,Cfa,Dwa,Temperate,Continental,1,Uruguay,South Korea,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Uruguay,Czech Republic,0.0007,1986.0,1837.0,149.0,1,0,Cfa,Dfb,Temperate,Continental,1,Uruguay,Czech Republic,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Japan,Austria,0.0007,2008.0,1929.0,79.0,1,0,Cfa,Dfb,Temperate,Continental,1,Japan,Austria,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Portugal,Austria,0.0007,2049.0,1929.0,120.0,1,0,Csa,Dfb,Temperate,Continental,1,Portugal,Austria,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Tunisia,Belgium,0.0007,1777.0,2002.0,-225.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Belgium,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Australia,Switzerland,0.0007,1891.0,1990.0,-99.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,Switzerland,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Egypt,Germany,0.0007,1818.0,2032.0,-214.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Germany,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
United States,Belgium,0.0007,1832.0,2002.0,-170.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,Belgium,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Morocco,Czech Republic,0.0007,1988.0,1837.0,151.0,1,0,Csa,Dfb,Temperate,Continental,1,Morocco,Czech Republic,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Tunisia,Norway,0.0007,1777.0,1994.0,-217.0,1,0,BWh,Dfc,Arid,Continental,1,Tunisia,Norway,0.9,0.2,28.0,0.7,0.0224,Tier 3 (Weak)
United States,Switzerland,0.0007,1832.0,1990.0,-158.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,Switzerland,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Panama,Belgium,0.0007,1831.0,2002.0,-171.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Belgium,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Iraq,France,0.0007,1727.0,2160.0,-433.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,France,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Ivory Coast,Scotland,0.0007,1836.0,1857.0,-21.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Scotland,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Paraguay,Canada,0.0007,1937.0,1903.0,34.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Canada,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Argentina,Sweden,0.0007,2190.0,1793.0,397.0,1,0,Cfa,Dfc,Temperate,Continental,1,Argentina,Sweden,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Algeria,Norway,0.0007,1885.0,1994.0,-109.0,1,0,BWh,Dfc,Arid,Continental,1,Algeria,Norway,0.9,0.2,28.0,0.7,0.0224,Tier 3 (Weak)
Tunisia,Switzerland,0.0007,1777.0,1990.0,-213.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Switzerland,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Egypt,Belgium,0.0007,1818.0,2002.0,-184.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Belgium,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Jordan,Germany,0.0007,1766.0,2032.0,-266.0,1,0,BWh,Cfb,Arid,Temperate,1,Jordan,Germany,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Turkey,Canada,0.0007,1998.0,1903.0,95.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Canada,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
Paraguay,Netherlands,0.0007,1937.0,2006.0,-69.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,Netherlands,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Brazil,Czech Republic,0.0007,2081.0,1837.0,244.0,1,0,Am,Dfb,Tropical,Continental,1,Brazil,Czech Republic,1.0,0.2,22.5,0.6429,0.0206,Tier 3 (Weak)
Jordan,France,0.0007,1766.0,2160.0,-394.0,1,0,BWh,Cfb,Arid,Temperate,1,Jordan,France,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Tunisia,France,0.0007,1777.0,2160.0,-383.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,France,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Portugal,Scotland,0.0007,2049.0,1857.0,192.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Scotland,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Mexico,Croatia,0.0007,1957.0,1979.0,-22.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Croatia,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Morocco,Croatia,0.0007,1988.0,1979.0,9.0,1,0,Csa,Cfb,Temperate,Temperate,1,Morocco,Croatia,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Australia,Germany,0.0007,1891.0,2032.0,-141.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,Germany,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Argentina,Sweden,0.0007,2190.0,1793.0,397.0,1,0,Cfa,Dfc,Temperate,Continental,1,Argentina,Sweden,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
Iran,Belgium,0.0007,1893.0,2002.0,-109.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Belgium,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Ecuador,Austria,0.0007,2033.0,1929.0,104.0,1,0,Af,Dfb,Tropical,Continental,1,Ecuador,Austria,1.0,0.2,22.5,0.6429,0.0206,Tier 3 (Weak)
Paraguay,Norway,0.0007,1937.0,1994.0,-57.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Norway,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
Iran,England,0.0007,1893.0,2083.0,-190.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,England,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Paraguay,Germany,0.0007,1937.0,2032.0,-95.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,Germany,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Algeria,England,0.0007,1885.0,2083.0,-198.0,1,0,BWh,Cfb,Arid,Temperate,1,Algeria,England,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Curaçao,Netherlands,0.0006,1595.0,2006.0,-411.0,1,0,BSh,Cfb,Arid,Temperate,1,Curaçao,Netherlands,0.9,0.5,28.3,0.4043,0.0129,Tier 3 (Weak)
Ivory Coast,Netherlands,0.0006,1836.0,2006.0,-170.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Netherlands,1.0,0.5,23.0,0.4107,0.0131,Tier 3 (Weak)
Paraguay,South Korea,0.0006,1937.0,1895.0,42.0,1,0,Cfa,Dwa,Temperate,Continental,1,Paraguay,South Korea,0.5,0.2,23.0,0.2464,0.0079,Tier 3 (Weak)
Egypt,South Korea,0.0006,1818.0,1895.0,-77.0,1,0,BWh,Dwa,Arid,Continental,1,Egypt,South Korea,0.9,0.2,23.0,0.575,0.0184,Tier 3 (Weak)
Senegal,Bosnia and Herzegovina,0.0006,1933.0,1653.0,280.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Bosnia and Herzegovina,0.9,0.5,23.0,0.3286,0.0105,Tier 3 (Weak)
Senegal,Netherlands,0.0006,1933.0,2006.0,-73.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Netherlands,0.9,0.5,23.0,0.3286,0.0105,Tier 3 (Weak)
Egypt,Czech Republic,0.0006,1818.0,1837.0,-19.0,1,0,BWh,Dfb,Arid,Continental,1,Egypt,Czech Republic,0.9,0.2,23.0,0.575,0.0184,Tier 3 (Weak)
Ivory Coast,Sweden,0.0006,1836.0,1793.0,43.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Sweden,1.0,0.2,23.0,0.6571,0.021,Tier 3 (Weak)
Uzbekistan,Norway,0.0006,1823.0,1994.0,-171.0,1,0,BWk,Dfc,Arid,Continental,1,Uzbekistan,Norway,0.4,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,New Zealand,0.0006,1823.0,1710.0,113.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,New Zealand,0.4,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Netherlands,0.0006,1823.0,2006.0,-183.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Netherlands,0.4,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Tunisia,England,0.0006,1777.0,2083.0,-306.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,England,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Germany,0.0006,1823.0,2032.0,-209.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Germany,0.4,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Panama,Sweden,0.0006,1831.0,1793.0,38.0,1,0,Am,Dfc,Tropical,Continental,1,Panama,Sweden,1.0,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Turkey,Belgium,0.0006,1998.0,2002.0,-4.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Belgium,0.5,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Iran,England,0.0006,1893.0,2083.0,-190.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,England,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Belgium,0.0006,1823.0,2002.0,-179.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Belgium,0.4,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Panama,New Zealand,0.0006,1831.0,1710.0,121.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,New Zealand,1.0,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Egypt,England,0.0006,1818.0,2083.0,-265.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,England,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Austria,0.0006,1823.0,1929.0,-106.0,1,0,BWk,Dfb,Arid,Continental,1,Uzbekistan,Austria,0.4,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Cape Verde,England,0.0006,1660.0,2083.0,-423.0,1,0,BWh,Cfb,Arid,Temperate,1,Cape Verde,England,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Spain,South Korea,0.0006,2216.0,1895.0,321.0,1,0,Csa,Dwa,Temperate,Continental,1,Spain,South Korea,0.5,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Argentina,Scotland,0.0006,2190.0,1857.0,333.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,Scotland,0.5,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Senegal,Austria,0.0006,1933.0,1929.0,4.0,1,0,BSh,Dfb,Arid,Continental,1,Senegal,Austria,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Japan,Germany,0.0006,2008.0,2032.0,-24.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Germany,0.5,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Austria,0.0006,1836.0,1929.0,-93.0,1,0,Aw,Dfb,Tropical,Continental,1,Ivory Coast,Austria,1.0,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Jordan,Sweden,0.0006,1766.0,1793.0,-27.0,1,0,BWh,Dfc,Arid,Continental,1,Jordan,Sweden,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Senegal,Sweden,0.0006,1933.0,1793.0,140.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Sweden,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Algeria,Netherlands,0.0006,1885.0,2006.0,-121.0,1,0,BWh,Cfb,Arid,Temperate,1,Algeria,Netherlands,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Mexico,Germany,0.0006,1957.0,2032.0,-75.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Germany,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Algeria,South Korea,0.0006,1885.0,1895.0,-10.0,1,0,BWh,Dwa,Arid,Continental,1,Algeria,South Korea,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Uruguay,Sweden,0.0006,1986.0,1793.0,193.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Sweden,0.5,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Canada,0.0006,1692.0,1903.0,-211.0,1,0,BWh,Dfc,Arid,Continental,1,Saudi Arabia,Canada,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Qatar,New Zealand,0.0006,1552.0,1710.0,-158.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,New Zealand,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Senegal,Canada,0.0006,1933.0,1903.0,30.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Canada,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Uruguay,Netherlands,0.0006,1986.0,2006.0,-20.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Netherlands,0.5,0.5,17.1,0.0,0.0,Tier 3 (Weak)
South Africa,Sweden,0.0006,1673.0,1793.0,-120.0,1,0,BSh,Dfc,Arid,Continental,1,South Africa,Sweden,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Canada,0.0006,1836.0,1903.0,-67.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Canada,1.0,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Sweden,0.0006,1836.0,1793.0,43.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Sweden,1.0,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Netherlands,0.0006,1692.0,2006.0,-314.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Netherlands,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Australia,France,0.0006,1891.0,2160.0,-269.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,France,0.9,0.5,24.2,0.3457,0.0111,Tier 3 (Weak)
Uruguay,Sweden,0.0006,1986.0,1793.0,193.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Sweden,0.5,0.2,24.2,0.2593,0.0083,Tier 3 (Weak)
United States,Netherlands,0.0006,1832.0,2006.0,-174.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,Netherlands,0.5,0.5,24.2,0.0,0.0,Tier 3 (Weak)
Spain,Bosnia and Herzegovina,0.0006,2216.0,1653.0,563.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,Bosnia and Herzegovina,0.5,0.5,24.2,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Netherlands,0.0006,1692.0,2006.0,-314.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Netherlands,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
South Africa,Scotland,0.0006,1673.0,1857.0,-184.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Scotland,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Japan,Bosnia and Herzegovina,0.0006,2008.0,1653.0,355.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Bosnia and Herzegovina,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Iran,Scotland,0.0006,1893.0,1857.0,36.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Scotland,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Tunisia,Sweden,0.0006,1777.0,1793.0,-16.0,1,0,BWh,Dfc,Arid,Continental,1,Tunisia,Sweden,0.9,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Morocco,New Zealand,0.0006,1988.0,1710.0,278.0,1,0,Csa,Cfb,Temperate,Temperate,1,Morocco,New Zealand,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Iran,South Korea,0.0006,1893.0,1895.0,-2.0,1,0,BWh,Dwa,Arid,Continental,1,Iran,South Korea,0.9,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Uruguay,Scotland,0.0006,1986.0,1857.0,129.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Scotland,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Morocco,Austria,0.0006,1988.0,1929.0,59.0,1,0,Csa,Dfb,Temperate,Continental,1,Morocco,Austria,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Cape Verde,Germany,0.0006,1660.0,2032.0,-372.0,1,0,BWh,Cfb,Arid,Temperate,1,Cape Verde,Germany,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Haiti,England,0.0006,1661.0,2083.0,-422.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,England,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Spain,Netherlands,0.0006,2216.0,2006.0,210.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,Netherlands,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Tunisia,Croatia,0.0006,1777.0,1979.0,-202.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Croatia,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Uruguay,Canada,0.0006,1986.0,1903.0,83.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Canada,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Algeria,South Korea,0.0006,1885.0,1895.0,-10.0,1,0,BWh,Dwa,Arid,Continental,1,Algeria,South Korea,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Portugal,Bosnia and Herzegovina,0.0006,2049.0,1653.0,396.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Bosnia and Herzegovina,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Colombia,Switzerland,0.0006,2083.0,1990.0,93.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Switzerland,1.0,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Iraq,Croatia,0.0006,1727.0,1979.0,-252.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Croatia,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Uruguay,Sweden,0.0006,1986.0,1793.0,193.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Sweden,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Panama,South Korea,0.0006,1831.0,1895.0,-64.0,1,0,Am,Dwa,Tropical,Continental,1,Panama,South Korea,1.0,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Jordan,Norway,0.0006,1766.0,1994.0,-228.0,1,0,BWh,Dfc,Arid,Continental,1,Jordan,Norway,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Norway,0.0006,1823.0,1994.0,-171.0,1,0,BWk,Dfc,Arid,Continental,1,Uzbekistan,Norway,0.4,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Uruguay,England,0.0006,1986.0,2083.0,-97.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,England,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Australia,Belgium,0.0006,1891.0,2002.0,-111.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,Belgium,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Egypt,Germany,0.0006,1818.0,2032.0,-214.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Germany,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Panama,Switzerland,0.0006,1831.0,1990.0,-159.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Switzerland,1.0,0.5,28.5,0.5089,0.0163,Tier 3 (Weak)
Iraq,France,0.0006,1727.0,2160.0,-433.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,France,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
United States,Norway,0.0006,1832.0,1994.0,-162.0,1,0,Cfa,Dfc,Temperate,Continental,1,United States,Norway,0.5,0.2,28.5,0.3054,0.0098,Tier 3 (Weak)
